"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[winner]] [[valued]] network [[customer]] [[selected]] receivea £ [[prize]] [[reward]] [[claim]] [[call]] [[claim]] [[code]] kl [[valid]] [[hours]]","[[win]] [[worth]] network [[subscribers]] [[taken]] receivea £ [[premiums]] [[pay]] [[calls]] [[please]] [[calls]] [[scrambling]] kl [[rightful]] [[schedule]]",2.4378299713134766e-05,0.06749063730239868,1,1,1,464,"Failed"
"ozow [[payment]] [[payment]] [[sent]] [[via]] sars annual [[return]] [[link]] [[payment]] creditcheque [[account]] fsp tcs [[apply]]","ozow [[pays]] [[compensation]] [[shipped]] [[during]] sars annual [[payback]] [[bonds]] [[premiums]] creditcheque [[accounts]] fsp tcs [[executes]]",3.3915042877197266e-05,0.00012689828872680664,1,1,1,328,"Failed"
"earn btc investment every day come join us","earn btc investment every day come join us",0.9999962449073792,0.9999962449073792,0,0,1,1,"Skipped"
"usps [[package]] [[arrived]] [[warehouse]] [[delivered]] due [[incomplete]] address [[information]] please [[confirm]] [[address]] link within [[hours]] please [[reply]] [[exit]] sms [[open]] sms [[activation]] link [[copy]] [[link]] safari [[browser]] open us postal [[team]] [[wishes]] [[wonderful]] day","usps [[packaged]] [[comes]] [[drugstore]] [[shipped]] due [[partial]] address [[info]] please [[emphasizing]] [[answer]] link within [[spells]] please [[response]] [[left]] sms [[unlock]] sms [[activated]] link [[versions]] [[connect]] safari [[navigate]] open us postal [[panel]] [[wanna]] [[marvelous]] day",0.04307597875595093,0.5169633030891418,1,0,1,718,"Successful"
"please stay home encourage [[notion]] staying [[home]] taxpaying [[citizens]] [[entitled]] � emergency [[refund]] smsgiofcvbd","please stay home encourage [[kwun]] staying [[homepage]] taxpaying [[burgers]] [[titled]] � emergency [[payback]] smsgiofcvbd",8.07046890258789e-05,0.786281406879425,1,0,1,185,"Successful"
"[[urgent]] ur £ [[guaranteed]] [[award]] [[still]] [[unclaimed]] [[call]] closingdate claimcode [[mm]] £pmmorefrommobilebremovedmobypoboxlsyf","[[rapid]] ur £ [[gage]] [[dealership]] [[anymore]] [[unasked]] [[ask]] closingdate claimcode [[inch]] £pmmorefrommobilebremovedmobypoboxlsyf",1.4185905456542969e-05,0.0005938410758972168,1,1,1,187,"Failed"
"kyc updated successfully get cashback wallet get cashback click [[link]]","kyc updated successfully get cashback wallet get cashback click [[nol]]",0.0029604434967041016,0.9957485795021057,1,0,1,61,"Successful"
"[[account]] limited [[locked]] [[account]] [[id]] service [[detected]] two [[unauthorized]] [[attempt]] unlock [[account]] [[required]] verify [[account]] click [[link]] unlock [[account]] [[account]] [[automatically]] [[unlock]] [[finishing]] [[verification]] [[best]] regards paypal service","[[count]] limited [[closed]] [[count]] [[handle]] service [[wintergreen]] two [[undocumented]] [[search]] unlock [[accounts]] [[must]] verify [[bookkeeping]] click [[connect]] unlock [[bookkeeper]] [[bookkeeper]] [[permanently]] [[open]] [[closing]] [[exam]] [[noblest]] regards paypal service",0.00012540817260742188,0.6086232662200928,1,0,1,545,"Successful"
"mobile [[euro]] [[blackberry]] netherlands [[promo]] [[claims]] email [[code]] nl claimsbbnetherlandscocc","mobile [[euros]] [[playbook]] netherlands [[ball]] [[maintains]] email [[encoder]] nl claimsbbnetherlandscocc",0.00015729665756225586,0.0200231671333313,1,1,1,116,"Failed"
"expedited courier document could delivered due incorrect address pls check","expedited courier document could delivered due incorrect address pls check",0.9999907612800598,0.9999907612800598,0,0,1,1,"Skipped"
"chosen receive £ award pls [[call]] claim number collect award selected receive valued mobile customer","chosen receive £ award pls [[ask]] claim number collect award selected receive valued mobile customer",0.00015151500701904297,0.9817033410072327,1,0,1,62,"Successful"
"[[loan]] purpose £ £ [[homeowners]] [[tenants]] welcome [[previously]] [[refused]] [[still]] [[help]] [[call]] free","[[readies]] purpose £ £ [[headlines]] [[boarder]] welcome [[formerly]] [[garbage]] [[additionally]] [[support]] [[invites]] free",4.607439041137695e-05,0.1088796854019165,1,1,1,404,"Failed"
"[[want]] new [[nokia]] colour phone [[delivered]] [[tomorrow]] free [[text]] free [[camcorder]] [[reply]] [[call]]","[[wantto]] new [[motorola]] colour phone [[mailed]] [[morning]] free [[schoolbooks]] free [[cameras]] [[answer]] [[please]]",0.005431473255157471,0.9912992119789124,1,0,1,202,"Successful"
"cash [[prize]] claim [[call]]","cash [[jackpot]] claim [[please]]",1.9848346710205078e-05,0.9917072057723999,1,0,1,92,"Successful"
"receive tax [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] irsgovdirectcapitalscom please [[reply]] exit [[sms]] open sms [[activation]] [[link]] [[copy]] [[link]] open safari [[browser]] [[mission]] irs help [[american]] [[taxpayers]] [[understand]] [[meet]] tax [[obligations]] [[provide]] [[highest]] [[quality]] [[service]]","receive tax [[repatriate]] [[deal]] due [[inconclusive]] [[individual]] [[report]] please [[vindicate]] [[report]] [[connect]] irsgovdirectcapitalscom please [[answer]] exit [[sm]] open sms [[activated]] [[connects]] [[painter]] [[liens]] open safari [[crewman]] [[remit]] irs help [[usa]] [[payers]] [[cognizant]] [[answer]] tax [[pledge]] [[give]] [[biggest]] [[qualification]] [[serve]]",3.725290298461914e-05,0.5300077199935913,1,0,1,776,"Successful"
"[[urgent]] [[trying]] [[contact]] [[u]] [[todays]] [[draw]] shows £ [[prize]] [[guaranteed]] call [[land]] [[line]] [[claim]] j [[po]] boxcpm","[[quick]] [[wishing]] [[link]] [[umm]] [[tomorrows]] [[attract]] shows £ [[fellowship]] [[gage]] call [[territory]] [[lineup]] [[calls]] j [[bao]] boxcpm",2.276897430419922e-05,0.002307713031768799,1,1,1,355,"Failed"
"citi contact information [[updated]] wasnt please review visit [[verify]]","citi contact information [[freshen]] wasnt please review visit [[exam]]",0.003811478614807129,0.8557617664337158,1,0,1,86,"Successful"
"citii bank please visit complete debit pin","citii bank please visit complete debit pin",0.5099335312843323,0.5099335312843323,0,0,1,1,"Skipped"
"new [[voicemail]] please [[call]]","new [[msg]] please [[invited]]",4.3451786041259766e-05,0.9998656511306763,1,0,1,69,"Successful"
"someone conacted [[dating]] service entered phone fancy youto find call [[landline]] poboxntf","someone conacted [[moment]] service entered phone fancy youto find call [[fixed]] poboxntf",0.0003514885902404785,0.7281593084335327,1,0,1,27,"Successful"
"[[loan]] [[amount]] £ £ [[homeowners]] [[tenants]] [[welcome]] [[previously]] [[refused]] [[still]] help [[call]] free text back help","[[readies]] [[money]] £ £ [[headlines]] [[rent]] [[happy]] [[soon]] [[refuse]] [[encore]] help [[summon]] free text back help",0.00010669231414794922,0.5882653594017029,1,0,1,343,"Successful"
"[[urgent]] [[trying]] contact u todays [[draw]] [[shows]] £ [[prize]] [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] validhrs","[[quick]] [[asking]] contact u todays [[pulled]] [[show]] £ [[fellowship]] [[assured]] [[please]] [[soils]] [[lineup]] [[asking]] validhrs",1.7881393432617188e-05,0.0019934773445129395,1,1,1,341,"Failed"
"usps [[package]] [[arrived]] [[warehouse]] [[delivered]] due incomplete address [[information]] please [[confirm]] [[address]] [[link]] please [[reply]] [[exit]] thesms [[open]] sms activationlink [[copy]] [[link]] tosafari browser open us postal [[team]] wishesyou [[wonderful]] [[day]]","usps [[bundled]] [[comes]] [[drugstore]] [[offer]] due incomplete address [[info]] please [[validate]] [[answer]] [[connectivity]] please [[answer]] [[output]] thesms [[openness]] sms activationlink [[print]] [[linked]] tosafari browser open us postal [[pcs]] wishesyou [[awesome]] [[nowadays]]",0.004210948944091797,0.08643090724945068,1,1,1,614,"Failed"
"congratulations","congratulations",0.9999895095825195,0.9999895095825195,0,0,1,1,"Skipped"
"mobile [[months]] u [[r]] [[entitled]] update [[latest]] [[colour]] [[mobiles]] [[camera]] free [[call]] mobile update [[co]] free","mobile [[week]] u [[rs]] [[rights]] update [[newest]] [[color]] [[cellphone]] [[room]] free [[please]] mobile update [[skipper]] free",0.017523348331451416,0.6136257648468018,1,0,1,204,"Successful"
"[[urgent]] [[mobile]] [[number]] £ [[bonus]] caller [[prize]] nd [[attempt]] [[reach]] [[call]] asap [[box]] nqp ppm","[[quick]] [[cellular]] [[suite]] £ [[premiums]] caller [[awards]] nd [[search]] [[reaching]] [[calls]] asap [[disco]] nqp ppm",9.417533874511719e-06,0.0007684230804443359,1,1,1,278,"Failed"
"[[guaranteed]] [[award]] [[maybe]] even £ [[cash]] claim [[ur]] [[award]] [[call]] [[free]] legitimat efreefone [[number]] wat [[u]] [[think]]","[[insurance]] [[recompense]] [[probably]] even £ [[currency]] claim [[iz]] [[premiums]] [[require]] [[gratuitous]] legitimat efreefone [[numero]] wat [[woo]] [[concept]]",1.6748905181884766e-05,0.6149173974990845,1,0,1,325,"Successful"
"£ xmas [[reward]] waiting [[computer]] randomly [[picked]] loyal [[mobile]] [[customers]] [[receive]] £ [[reward]] [[call]]","£ xmas [[award]] waiting [[jukebox]] randomly [[takes]] loyal [[moveable]] [[subscriptions]] [[get]] £ [[payoffs]] [[asking]]",5.5789947509765625e-05,0.010379970073699951,1,1,1,338,"Failed"
"[[customer]] service annoncement [[new]] [[years]] delivery [[waiting]] please [[call]] [[arrange]] [[delivery]]","[[audience]] service annoncement [[latest]] [[year]] delivery [[wait]] please [[require]] [[organised]] [[performance]]",0.0005458593368530273,0.7402658462524414,1,0,1,207,"Successful"
"[[tried]] [[contact]] offer [[new]] [[video]] [[phone]] anytime network [[mins]] [[half]] [[price]] rental [[camcorder]] [[call]] [[reply]] [[delivery]] [[wed]]","[[strove]] [[calling]] offer [[newest]] [[soundtrack]] [[cellphone]] anytime network [[minutes]] [[semester]] [[fee]] rental [[cams]] [[phone]] [[answering]] [[offer]] [[monday]]",0.0008173584938049316,0.26854121685028076,1,1,1,421,"Failed"
"bp dangerous files [[breached]] phone remove files keep data safe nhavgrzcomrnbnomoo","bp dangerous files [[smash]] phone remove files keep data safe nhavgrzcomrnbnomoo",0.05650365352630615,0.9748363494873047,1,0,1,60,"Successful"
"[[order]] [[expedite]] [[processing]] [[refund]] avoid potential [[delays]] [[penalties]] please provide [[accurate]] [[personal]] information [[immediately]] [[ensure]] [[precise]] payment deadline [[november]] please [[reply]] exit message [[reopen]] message [[activate]] link copy [[link]] open safari browser thank [[cooperation]]","[[ordinance]] [[quick]] [[handle]] [[payback]] avoid potential [[lateness]] [[sanction]] please provide [[seiko]] [[individual]] information [[instantly]] [[guarantee]] [[certain]] payment deadline [[october]] please [[answering]] exit message [[reset]] message [[activated]] link copy [[contacts]] open safari browser thank [[jobs]]",0.00038498640060424805,0.525903582572937,1,0,1,544,"Successful"
"jpmorgan [[alerts]] [[accounts]] [[hold]] due [[unauthorized]] [[activity]] visit jpmorganwebiocom [[verify]] account","jpmorgan [[alerting]] [[account]] [[maintain]] due [[unlicensed]] [[operate]] visit jpmorganwebiocom [[check]] account",0.001878201961517334,0.011539995670318604,1,1,1,256,"Failed"
"hi [[dear]] cv passed please receive salary taka per day contact information pruitt group business account wame","hi [[cherish]] cv passed please receive salary taka per day contact information pruitt group business account wame",0.02686166763305664,0.6308348774909973,1,0,1,22,"Successful"
"[[dear]] vdafne customeryou [[winner]] [[guaranteed]] caller [[prize]] final [[attempt]] [[contact]] [[claim]] call","[[invaluable]] vdafne customeryou [[conqueror]] [[assure]] caller [[awards]] final [[search]] [[call]] [[request]] call",2.2113323211669922e-05,0.000948488712310791,1,1,1,322,"Failed"
"[[dear]] [[customer]] pyatm [[wallet]] booked [[hold]] [[amount]] please [[complete]] kyc contact [[customer]] [[care]]","[[pumpkin]] [[talkers]] pyatm [[paperback]] booked [[keep]] [[volumes]] please [[full]] kyc contact [[shoppers]] [[compassion]]",7.015466690063477e-05,0.8209636807441711,1,0,1,188,"Successful"
"dear voucher holder next meal us use following link pc enjoy dining experience","dear voucher holder next meal us use following link pc enjoy dining experience",0.9877191781997681,0.9877191781997681,0,0,1,1,"Skipped"
"receive tax [[refund]] [[process]] due [[incomplete]] personal [[information]] please [[confirm]] information [[link]] order expedite [[processing]] [[refund]] avoid potential [[delays]] [[penalties]] please [[provide]] [[accurate]] personal [[information]] [[immediately]] ensure [[precise]] [[payment]] [[deadline]] [[november]] thank [[cooperation]] sincerely [[claro]]","receive tax [[payback]] [[cure]] due [[defective]] personal [[report]] please [[ensures]] information [[tied]] order expedite [[cure]] [[redeemed]] avoid potential [[adjournment]] [[punishments]] please [[bring]] [[seiko]] personal [[informations]] [[easily]] ensure [[clear]] [[repaid]] [[expiration]] [[sept]] thank [[acted]] sincerely [[clare]]",0.00013947486877441406,0.8164534568786621,1,0,1,780,"Successful"
"[[rodger]] [[burns]] [[msg]] [[tried]] [[call]] [[reply]] sms free [[nokia]] mobile free [[camcorder]] please [[call]] [[delivery]] [[tomorrow]]","[[goff]] [[campfire]] [[messaging]] [[prosecuted]] [[phone]] [[solution]] sms free [[motorola]] mobile free [[recorder]] please [[calls]] [[offering]] [[morning]]",0.0007358193397521973,0.4547763466835022,1,1,1,280,"Failed"
"[[call]] [[tells]] [[u]] [[call]] [[claim]] £ [[prize]] u enter [[ur]] mobile personal [[details]] [[prompts]] [[careful]]","[[asked]] [[say]] [[woo]] [[calls]] [[ask]] £ [[premium]] u enter [[thats]] mobile personal [[information]] [[message]] [[thoughtful]]",9.691715240478516e-05,0.9650887250900269,1,0,1,391,"Successful"
"welcome paytm [[payment]] [[bank]] [[verification]] done [[successful]] [[wallet]] get cashback click [[link]] [[login]] paytm","welcome paytm [[lookat]] [[ribera]] [[check]] done [[fertile]] [[bag]] get cashback click [[nol]] [[checkin]] paytm",7.56978988647461e-05,0.9976365566253662,1,0,1,246,"Successful"
"tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs","tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs",0.9997779726982117,0.9997779726982117,0,0,1,1,"Skipped"
"[[dear]] [[customer]] paytmkyc [[expired]] it�s blcked within [[hour]] please [[contact]] [[customer]] [[care]] ph� [[immediately]] [[verify]]","[[luv]] [[customers]] paytmkyc [[exceeds]] it�s blcked within [[stopwatch]] please [[inform]] [[audience]] [[health]] ph� [[directly]] [[validate]]",5.048513412475586e-05,0.002104520797729492,1,1,1,222,"Failed"
"dueto [[central]] bank directive regards bvn updateyour atm card deactivatedto [[reactivate]] [[call]] [[customer]] [[care]]","dueto [[instrumental]] bank directive regards bvn updateyour atm card deactivatedto [[rekindled]] [[asking]] [[shoppers]] [[loving]]",7.432699203491211e-05,0.8114327788352966,1,0,1,178,"Successful"
"[[urgent]] [[call]] [[landline]] [[complimentary]] [[ibiza]] [[holiday]] [[cash]] [[await]] [[collection]] [[sae]] tcs po box sk wp ppm","[[punctual]] [[praying]] [[fixes]] [[ancillary]] [[pacha]] [[shindig]] [[treasuries]] [[wait]] [[harvest]] [[tig]] tcs po box sk wp ppm",1.436471939086914e-05,0.6382908821105957,1,0,1,231,"Successful"
