"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"usps [[package]] [[arrived]] warehouse [[delivered]] due [[incomplete]] [[address]] [[information]] please [[confirm]] [[address]] [[link]] within [[hours]] please [[reply]] [[exit]] sms open sms [[activation]] [[link]] [[copy]] [[link]] safari browser open [[us]] postal [[team]] [[wishes]] [[wonderful]] day","usps [[packs]] [[come]] warehouse [[send]] due [[partial]] [[handled]] [[info]] please [[validate]] [[handled]] [[connects]] within [[time]] please [[response]] [[leave]] sms open sms [[allow]] [[rapport]] [[copying]] [[contact]] safari browser open [[we]] postal [[group]] [[hope]] [[fabulous]] day",0.02703195810317993,0.42067140340805054,1,1,1,734,"Failed"
"please stay home encourage [[notion]] staying home taxpaying [[citizens]] [[entitled]] � emergency [[refund]] smsgiofcvbd","please stay home encourage [[kwun]] staying home taxpaying [[people]] [[law]] � emergency [[restitution]] smsgiofcvbd",3.629922866821289e-05,0.5252656936645508,1,0,1,145,"Successful"
"[[urgent]] ur £ [[guaranteed]] [[award]] [[still]] [[unclaimed]] [[call]] closingdate claimcode [[mm]] £pmmorefrommobilebremovedmobypoboxlsyf","[[immediate]] ur £ [[secured]] [[premiums]] [[subsequently]] [[unwanted]] [[appealed]] closingdate claimcode [[inch]] £pmmorefrommobilebremovedmobypoboxlsyf",1.7344951629638672e-05,0.0002492070198059082,1,1,1,187,"Failed"
"kyc [[updated]] successfully get cashback wallet get cashback click link","kyc [[enhancements]] successfully get cashback wallet get cashback click link",0.00012612342834472656,0.9884465336799622,1,0,1,38,"Successful"
"account limited [[locked]] [[account]] id service [[detected]] two unauthorized [[attempt]] unlock [[account]] [[required]] [[verify]] account click [[link]] [[unlock]] account [[account]] [[automatically]] [[unlock]] finishing [[verification]] best [[regards]] paypal service","account limited [[combo]] [[count]] id service [[saw]] two unauthorized [[effort]] unlock [[count]] [[must]] [[exams]] account click [[connect]] [[released]] account [[count]] [[often]] [[open]] finishing [[checkups]] best [[regarding]] paypal service",0.000528872013092041,0.40705639123916626,1,1,1,629,"Failed"
"mobile euro [[blackberry]] [[netherlands]] [[promo]] [[claims]] email code nl claimsbbnetherlandscocc","mobile euro [[motorola]] [[dutch]] [[ball]] [[maintains]] email code nl claimsbbnetherlandscocc",0.00021153688430786133,0.21541446447372437,1,1,1,116,"Failed"
"expedited courier document could delivered due incorrect address pls check","expedited courier document could delivered due incorrect address pls check",0.999997079372406,0.999997079372406,0,0,1,1,"Skipped"
"chosen receive £ [[award]] pls [[call]] claim number [[collect]] award selected receive [[valued]] mobile customer","chosen receive £ [[allot]] pls [[ask]] claim number [[garnered]] award selected receive [[worth]] mobile customer",2.0265579223632812e-05,0.6255824565887451,1,0,1,184,"Successful"
"[[loan]] [[purpose]] £ £ [[homeowners]] [[tenants]] welcome [[previously]] [[refused]] [[still]] [[help]] [[call]] [[free]]","[[readies]] [[tends]] £ £ [[landlord]] [[rent]] welcome [[soon]] [[withhold]] [[even]] [[helps]] [[phone]] [[rid]]",3.534555435180664e-05,0.04212671518325806,1,1,1,404,"Failed"
"[[want]] [[new]] [[nokia]] [[colour]] phone [[delivered]] [[tomorrow]] free [[text]] free [[camcorder]] [[reply]] [[call]]","[[wantto]] [[newest]] [[motorola]] [[blob]] phone [[implemented]] [[morning]] free [[schoolbooks]] free [[recorder]] [[solutions]] [[phone]]",0.0006964206695556641,0.8576796650886536,1,0,1,288,"Successful"
"cash [[prize]] claim [[call]]","cash [[rewards]] claim [[urge]]",6.341934204101562e-05,0.9864791631698608,1,0,1,92,"Successful"
"[[receive]] [[tax]] [[refund]] [[process]] due [[incomplete]] [[personal]] information please [[confirm]] [[information]] [[link]] irsgovdirectcapitalscom please [[reply]] [[exit]] sms [[open]] sms [[activation]] [[link]] copy [[link]] open safari [[browser]] [[mission]] [[irs]] [[help]] american [[taxpayers]] [[understand]] meet tax [[obligations]] [[provide]] [[highest]] [[quality]] [[service]]","[[achieve]] [[royalty]] [[payment]] [[deal]] due [[sketchy]] [[individual]] information please [[validate]] [[info]] [[connect]] irsgovdirectcapitalscom please [[answer]] [[outgoing]] sms [[launch]] sms [[activated]] [[rapport]] copy [[rapport]] open safari [[navigating]] [[tasks]] [[pi]] [[aiuto]] american [[donors]] [[acquaintance]] meet tax [[pledge]] [[offers]] [[biggest]] [[qualifications]] [[department]]",2.008676528930664e-05,0.042500078678131104,1,1,1,871,"Failed"
"[[urgent]] [[trying]] contact u todays [[draw]] [[shows]] £ [[prize]] [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] [[j]] [[po]] boxcpm","[[immediate]] [[strove]] contact u todays [[bring]] [[fairs]] £ [[costing]] [[ensure]] [[appealed]] [[farmland]] [[pursuant]] [[ask]] [[k]] [[bo]] boxcpm",1.1265277862548828e-05,0.0005230307579040527,1,1,1,342,"Failed"
"citi contact information [[updated]] wasnt please [[review]] visit [[verify]]","citi contact information [[updates]] wasnt please [[checks]] visit [[test]]",0.0012729167938232422,0.9275092482566833,1,0,1,131,"Successful"
"citii bank please [[visit]] complete [[debit]] pin","citii bank please [[tour]] complete [[flow]] pin",0.006383001804351807,0.9998254776000977,1,0,1,19,"Successful"
"[[new]] [[voicemail]] please [[call]]","[[newer]] [[answerphone]] please [[phone]]",3.3795833587646484e-05,0.03706580400466919,1,1,1,84,"Failed"
"someone conacted [[dating]] [[service]] [[entered]] phone fancy youto find call [[landline]] poboxntf","someone conacted [[moment]] [[serve]] [[come]] phone fancy youto find call [[fixed]] poboxntf",1.2695789337158203e-05,0.9947958588600159,1,0,1,79,"Successful"
"[[loan]] [[amount]] £ £ [[homeowners]] [[tenants]] [[welcome]] [[previously]] [[refused]] [[still]] help [[call]] [[free]] [[text]] back [[help]]","[[readies]] [[money]] £ £ [[landlords]] [[villagers]] [[happy]] [[soon]] [[negates]] [[meanwhile]] help [[phone]] [[rid]] [[literary]] back [[helps]]",5.352497100830078e-05,0.49611222743988037,1,1,1,434,"Failed"
"[[urgent]] [[trying]] [[contact]] u todays [[draw]] [[shows]] £ [[prize]] [[guaranteed]] [[call]] land [[line]] [[claim]] validhrs","[[rapid]] [[struggling]] [[relations]] u todays [[bring]] [[showed]] £ [[costing]] [[ensuring]] [[appealed]] land [[pursuant]] [[claimed]] validhrs",9.179115295410156e-06,0.00023543834686279297,1,1,1,341,"Failed"
"usps [[package]] [[arrived]] warehouse [[delivered]] due incomplete address information please [[confirm]] address [[link]] please [[reply]] [[exit]] thesms open sms activationlink [[copy]] [[link]] tosafari browser open us postal [[team]] wishesyou [[wonderful]] [[day]]","usps [[bundled]] [[comes]] warehouse [[offer]] due incomplete address information please [[verify]] address [[contacts]] please [[solution]] [[output]] thesms open sms activationlink [[versions]] [[reliant]] tosafari browser open us postal [[device]] wishesyou [[awesome]] [[time]]",0.0001049041748046875,0.0029547810554504395,1,1,1,610,"Failed"
"congratulations","congratulations",0.9965484142303467,0.9965484142303467,0,0,1,1,"Skipped"
"mobile [[months]] u [[r]] [[entitled]] update [[latest]] [[colour]] [[mobiles]] [[camera]] free call mobile update [[co]] free","mobile [[week]] u [[p]] [[licensed]] update [[new]] [[coloring]] [[phone]] [[rooms]] free call mobile update [[orc]] free",0.005521118640899658,0.7145360708236694,1,0,1,150,"Successful"
"[[urgent]] mobile [[number]] £ [[bonus]] [[caller]] [[prize]] nd [[attempt]] [[reach]] [[call]] asap [[box]] nqp ppm","[[instant]] mobile [[figures]] £ [[premium]] [[vicar]] [[cost]] nd [[sues]] [[got]] [[phone]] asap [[cardboard]] nqp ppm",1.2636184692382812e-05,0.0024791359901428223,1,1,1,278,"Failed"
"[[guaranteed]] [[award]] [[maybe]] even £ cash claim ur [[award]] [[call]] [[free]] legitimat efreefone [[number]] wat u [[think]]","[[insure]] [[rewards]] [[probably]] even £ cash claim ur [[reward]] [[require]] [[gratuitous]] legitimat efreefone [[behalf]] wat u [[brainchild]]",1.150369644165039e-05,0.9532082080841064,1,0,1,279,"Successful"
"£ [[xmas]] reward [[waiting]] [[computer]] randomly [[picked]] [[loyal]] mobile [[customers]] [[receive]] £ [[reward]] [[call]]","£ [[christmastime]] reward [[sees]] [[pc]] randomly [[take]] [[exact]] mobile [[subscriptions]] [[earn]] £ [[pay]] [[asking]]",0.00015401840209960938,0.005502521991729736,1,1,1,338,"Failed"
"[[customer]] service annoncement new [[years]] [[delivery]] [[waiting]] please [[call]] [[arrange]] [[delivery]]","[[audience]] service annoncement new [[year]] [[performance]] [[wait]] please [[require]] [[organization]] [[performance]]",7.468461990356445e-05,0.5556834936141968,1,0,1,234,"Successful"
"[[tried]] [[contact]] [[offer]] [[new]] [[video]] [[phone]] [[anytime]] network [[mins]] [[half]] [[price]] rental [[camcorder]] call [[reply]] [[delivery]] [[wed]]","[[try]] [[inform]] [[provide]] [[nova]] [[cassette]] [[calls]] [[everytime]] network [[minutes]] [[semester]] [[fee]] rental [[video]] call [[cater]] [[provide]] [[monday]]",0.0001684427261352539,0.08561056852340698,1,1,1,421,"Failed"
"bp dangerous files breached phone remove files keep data safe nhavgrzcomrnbnomoo","bp dangerous files breached phone remove files keep data safe nhavgrzcomrnbnomoo",0.9991157054901123,0.9991157054901123,0,0,1,1,"Skipped"
"[[order]] expedite [[processing]] [[refund]] avoid [[potential]] delays [[penalties]] please provide [[accurate]] [[personal]] information [[immediately]] ensure [[precise]] payment [[deadline]] [[november]] please [[reply]] [[exit]] [[message]] [[reopen]] [[message]] [[activate]] [[link]] [[copy]] [[link]] open safari browser [[thank]] [[cooperation]]","[[orders]] expedite [[processed]] [[payment]] avoid [[possible]] delays [[penalty]] please provide [[accuracy]] [[individual]] information [[easily]] ensure [[specific]] payment [[time]] [[october]] please [[answer]] [[outgoing]] [[email]] [[restart]] [[mail]] [[lets]] [[contacts]] [[duplicate]] [[contacts]] open safari browser [[thanks]] [[work]]",0.00026851892471313477,0.093170166015625,1,1,1,946,"Failed"
"jpmorgan [[alerts]] accounts [[hold]] due unauthorized [[activity]] [[visit]] jpmorganwebiocom [[verify]] [[account]]","jpmorgan [[notification]] accounts [[keep]] due unauthorized [[operate]] [[query]] jpmorganwebiocom [[check]] [[gl]]",0.0010811090469360352,0.17682111263275146,1,1,1,256,"Failed"
"hi dear cv passed please receive salary taka per day contact information pruitt group business account wame","hi dear cv passed please receive salary taka per day contact information pruitt group business account wame",0.9496314525604248,0.9496314525604248,0,0,1,1,"Skipped"
"dear vdafne customeryou [[winner]] [[guaranteed]] [[caller]] [[prize]] [[final]] [[attempt]] [[contact]] [[claim]] [[call]]","dear vdafne customeryou [[victory]] [[secures]] [[vicar]] [[cost]] [[last]] [[sues]] [[inform]] [[claiming]] [[appeal]]",1.2099742889404297e-05,0.00031954050064086914,1,1,1,322,"Failed"
"[[dear]] [[customer]] pyatm [[wallet]] [[booked]] [[hold]] [[amount]] please [[complete]] kyc [[contact]] [[customer]] [[care]]","[[luv]] [[customers]] pyatm [[portfolio]] [[storeroom]] [[keep]] [[figures]] please [[finish]] kyc [[inform]] [[shoppers]] [[zorg]]",1.4960765838623047e-05,0.004010677337646484,1,1,1,255,"Failed"
"dear voucher holder next meal us use following link pc enjoy dining experience","dear voucher holder next meal us use following link pc enjoy dining experience",0.9995981454849243,0.9995981454849243,0,0,1,1,"Skipped"
"receive [[tax]] [[refund]] [[process]] due incomplete personal information please [[confirm]] information [[link]] [[order]] [[expedite]] [[processing]] [[refund]] avoid [[potential]] delays penalties please [[provide]] [[accurate]] [[personal]] information [[immediately]] ensure [[precise]] payment [[deadline]] [[november]] [[thank]] [[cooperation]] [[sincerely]] [[claro]]","receive [[taxes]] [[payback]] [[proceed]] due incomplete personal information please [[validating]] information [[related]] [[orders]] [[quicker]] [[wages]] [[payment]] avoid [[likely]] delays penalties please [[make]] [[accuracy]] [[individual]] information [[quickly]] ensure [[actual]] payment [[installments]] [[jan]] [[thanks]] [[trabajo]] [[exactly]] [[clare]]",3.11732292175293e-05,0.06443017721176147,1,1,1,972,"Failed"
"[[rodger]] [[burns]] msg [[tried]] [[call]] [[reply]] sms free [[nokia]] mobile free [[camcorder]] please [[call]] [[delivery]] [[tomorrow]]","[[goff]] [[bonfire]] msg [[efforts]] [[phone]] [[answering]] sms free [[iphone]] mobile free [[video]] please [[please]] [[provide]] [[tommorrow]]",4.589557647705078e-05,0.8641679883003235,1,0,1,280,"Successful"
"call [[tells]] [[u]] [[call]] [[claim]] £ [[prize]] u enter ur mobile personal [[details]] [[prompts]] [[careful]]","call [[teaches]] [[woo]] [[asks]] [[allege]] £ [[rewards]] u enter ur mobile personal [[information]] [[data]] [[distrustful]]",0.00010585784912109375,0.610088586807251,1,0,1,354,"Successful"
"welcome paytm [[payment]] bank [[verification]] [[done]] [[successful]] [[wallet]] [[get]] cashback [[click]] [[link]] [[login]] paytm","welcome paytm [[pay]] bank [[exams]] [[iend]] [[good]] [[backpack]] [[got]] cashback [[pick]] [[nol]] [[checkin]] paytm",5.346536636352539e-05,0.00896984338760376,1,1,1,369,"Failed"
"tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs","tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs",0.9999882578849792,0.9999882578849792,0,0,1,1,"Skipped"
"[[dear]] [[customer]] paytmkyc [[expired]] it�s blcked within [[hour]] please [[contact]] [[customer]] [[care]] ph� [[immediately]] [[verify]]","[[luv]] [[customers]] paytmkyc [[exceeds]] it�s blcked within [[times]] please [[touch]] [[consumers]] [[health]] ph� [[rapidly]] [[audit]]",2.4139881134033203e-05,0.0003695487976074219,1,1,1,235,"Failed"
"dueto [[central]] bank directive regards bvn updateyour [[atm]] [[card]] deactivatedto [[reactivate]] [[call]] customer [[care]]","dueto [[key]] bank directive regards bvn updateyour [[abm]] [[postcard]] deactivatedto [[revitalize]] [[exhort]] customer [[health]]",3.403425216674805e-05,0.0012874007225036621,1,1,1,234,"Failed"
"[[urgent]] [[call]] [[landline]] [[complimentary]] ibiza [[holiday]] [[cash]] [[await]] [[collection]] [[sae]] tcs [[po]] [[box]] sk wp ppm","[[rapid]] [[demands]] [[fix]] [[ancillary]] ibiza [[eid]] [[financing]] [[predicts]] [[harvests]] [[tig]] tcs [[bp]] [[cardboard]] sk wp ppm",8.344650268554688e-06,0.00013834238052368164,1,1,1,250,"Failed"
