"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"account limited locked account id service [[detected]] two unauthorized [[attempt]] unlock account required [[verify]] account click [[link]] unlock account account automatically unlock finishing [[verification]] best regards paypal service","account limited locked account id service [[saw]] two unauthorized [[ambition]] unlock account required [[ticked]] account click [[nexus]] unlock account account automatically unlock finishing [[policed]] best regards paypal service",0.00014698505401611328,0.5395215749740601,1,0,1,279,"Successful"
"mobile euro blackberry netherlands promo [[claims]] email code nl claimsbbnetherlandscocc","mobile euro blackberry netherlands promo [[petition]] email code nl claimsbbnetherlandscocc",0.0123673677444458,0.8479194045066833,1,0,1,57,"Successful"
"expedited courier document could delivered due incorrect address pls check","expedited courier document could delivered due incorrect address pls check",0.9990168213844299,0.9990168213844299,0,0,1,1,"Skipped"
"[[chosen]] receive £ [[award]] pls [[call]] [[claim]] [[number]] [[collect]] award [[selected]] [[receive]] [[valued]] [[mobile]] customer","[[selection]] receive £ [[dealership]] pls [[praying]] [[ask]] [[lot]] [[compilation]] award [[choice]] [[getting]] [[judged]] [[laptop]] customer",9.715557098388672e-06,0.5464519262313843,1,0,1,389,"Successful"
"[[loan]] [[purpose]] £ £ [[homeowners]] tenants [[welcome]] [[previously]] [[refused]] [[still]] help [[call]] [[free]]","[[moneylenders]] [[ambition]] £ £ [[owns]] tenants [[commend]] [[soon]] [[spurn]] [[then]] help [[asks]] [[rid]]",4.00543212890625e-05,0.6087080240249634,1,0,1,315,"Successful"
"want new nokia colour phone delivered tomorrow free [[text]] free [[camcorder]] reply [[call]]","want new nokia colour phone delivered tomorrow free [[versions]] free [[sony]] reply [[phone]]",0.002026379108428955,0.7380534410476685,1,0,1,101,"Successful"
"[[cash]] [[prize]] claim [[call]]","[[finance]] [[scholarship]] claim [[asking]]",1.9609928131103516e-05,0.9381282925605774,1,0,1,122,"Successful"
"receive tax [[refund]] [[process]] due [[incomplete]] [[personal]] [[information]] please [[confirm]] [[information]] [[link]] irsgovdirectcapitalscom please reply exit sms open [[sms]] [[activation]] [[link]] [[copy]] [[link]] open safari [[browser]] [[mission]] irs help american taxpayers [[understand]] meet tax [[obligations]] provide highest quality service","receive tax [[payback]] [[cure]] due [[inconclusive]] [[moveable]] [[info]] please [[ascertain]] [[info]] [[fasten]] irsgovdirectcapitalscom please reply exit sms open [[dt]] [[enabled]] [[attach]] [[versions]] [[tie]] open safari [[navigating]] [[chore]] irs help american taxpayers [[confess]] meet tax [[pledge]] provide highest quality service",3.355741500854492e-05,0.5371004343032837,1,0,1,594,"Successful"
"[[urgent]] [[trying]] [[contact]] u todays [[draw]] shows £ [[prize]] [[guaranteed]] call [[land]] [[line]] claim j po boxcpm","[[quick]] [[grappling]] [[telephoning]] u todays [[bring]] shows £ [[freebie]] [[reassures]] call [[planet]] [[lineup]] claim j po boxcpm",1.2516975402832031e-05,0.9055038690567017,1,0,1,243,"Successful"
"citi contact information [[updated]] wasnt please [[review]] visit verify","citi contact information [[freshen]] wasnt please [[rethink]] visit verify",0.00018364191055297852,0.961439847946167,1,0,1,82,"Successful"
"citii bank please visit complete debit pin","citii bank please visit complete debit pin",0.6010478734970093,0.6010478734970093,0,0,1,1,"Skipped"
"[[new]] [[voicemail]] please call","[[newest]] [[mailroom]] please call",6.031990051269531e-05,0.859726071357727,1,0,1,34,"Successful"
"someone conacted dating service entered phone fancy youto find [[call]] [[landline]] poboxntf","someone conacted dating service entered phone fancy youto find [[phoned]] [[fixed]] poboxntf",0.0007671713829040527,0.9944554567337036,1,0,1,38,"Successful"
"loan [[amount]] £ £ [[homeowners]] tenants welcome [[previously]] [[refused]] [[still]] help [[call]] [[free]] [[text]] back [[help]]","loan [[money]] £ £ [[landlords]] tenants welcome [[soon]] [[spurned]] [[meanwhile]] help [[phone]] [[gratuitous]] [[phrase]] back [[helping]]",5.53131103515625e-05,0.5382174253463745,1,0,1,316,"Successful"
"[[urgent]] [[trying]] [[contact]] u todays [[draw]] [[shows]] £ [[prize]] [[guaranteed]] [[call]] [[land]] [[line]] [[claim]] validhrs","[[quick]] [[wants]] [[emailing]] u todays [[bring]] [[exposes]] £ [[cost]] [[ensure]] [[appeal]] [[soils]] [[lineup]] [[saying]] validhrs",1.055002212524414e-05,0.0033358335494995117,1,1,1,341,"Failed"
"usps [[package]] arrived [[warehouse]] [[delivered]] due [[incomplete]] [[address]] [[information]] please [[confirm]] [[address]] [[link]] please [[reply]] [[exit]] thesms [[open]] sms activationlink [[copy]] [[link]] tosafari browser open us postal [[team]] wishesyou [[wonderful]] [[day]]","usps [[packaged]] arrived [[storehouse]] [[shipped]] due [[partial]] [[handling]] [[info]] please [[emphasize]] [[resolutions]] [[connectivity]] please [[answer]] [[outing]] thesms [[openness]] sms activationlink [[versions]] [[related]] tosafari browser open us postal [[pcs]] wishesyou [[awesome]] [[dating]]",0.005081892013549805,0.5677217245101929,1,0,1,556,"Successful"
"congratulations","congratulations",0.9998182654380798,0.9998182654380798,0,0,1,1,"Skipped"
"mobile [[months]] u [[r]] [[entitled]] update latest colour [[mobiles]] [[camera]] free [[call]] mobile update co free","mobile [[week]] u [[rs]] [[entitle]] update latest colour [[mobil]] [[parliament]] free [[please]] mobile update co free",0.000606834888458252,0.6624383330345154,1,0,1,132,"Successful"
"[[urgent]] [[mobile]] [[number]] £ [[bonus]] [[caller]] [[prize]] nd [[attempt]] [[reach]] [[call]] asap [[box]] nqp ppm","[[rapid]] [[cellular]] [[volume]] £ [[allowances]] [[pastor]] [[cost]] nd [[efforts]] [[got]] [[dialling]] asap [[cardboard]] nqp ppm",8.285045623779297e-06,0.006488978862762451,1,1,1,278,"Failed"
"[[guaranteed]] [[award]] [[maybe]] even £ [[cash]] [[claim]] [[ur]] [[award]] [[call]] [[free]] legitimat efreefone [[number]] [[wat]] [[u]] [[think]]","[[insurance]] [[payoff]] [[unlikely]] even £ [[exchequer]] [[argue]] [[dont]] [[compensation]] [[require]] [[gratuitous]] legitimat efreefone [[amount]] [[roe]] [[o]] [[inkling]]",9.894371032714844e-06,0.0005427002906799316,1,1,1,371,"Failed"
"£ [[xmas]] [[reward]] [[waiting]] [[computer]] [[randomly]] [[picked]] loyal [[mobile]] [[customers]] [[receive]] £ [[reward]] [[call]]","£ [[christmastime]] [[award]] [[sees]] [[jukebox]] [[aimlessly]] [[takes]] loyal [[portable]] [[subscriptions]] [[gaining]] £ [[pay]] [[summon]]",2.1338462829589844e-05,0.06415897607803345,1,1,1,338,"Failed"
"customer service annoncement new years delivery [[waiting]] please [[call]] [[arrange]] [[delivery]]","customer service annoncement new years delivery [[looks]] please [[asks]] [[organized]] [[rendering]]",0.000460207462310791,0.6400098204612732,1,0,1,160,"Successful"
"[[tried]] contact offer new video phone anytime network mins half [[price]] rental [[camcorder]] [[call]] reply [[delivery]] [[wed]]","[[try]] contact offer new video phone anytime network mins half [[charge]] rental [[vcrs]] [[ask]] reply [[offer]] [[married]]",0.002067863941192627,0.6889211535453796,1,0,1,201,"Successful"
"bp dangerous files breached phone remove files keep data safe nhavgrzcomrnbnomoo","bp dangerous files breached phone remove files keep data safe nhavgrzcomrnbnomoo",0.9901991486549377,0.9901991486549377,0,0,1,1,"Skipped"
"[[order]] [[expedite]] processing [[refund]] avoid [[potential]] delays [[penalties]] please provide accurate [[personal]] [[information]] [[immediately]] [[ensure]] [[precise]] payment [[deadline]] [[november]] please reply [[exit]] [[message]] [[reopen]] message [[activate]] [[link]] copy [[link]] open safari [[browser]] thank [[cooperation]]","[[prescription]] [[accelerator]] processing [[payback]] avoid [[likely]] delays [[sanction]] please provide accurate [[individual]] [[data]] [[easily]] [[security]] [[actual]] payment [[timeframe]] [[avril]] please reply [[quit]] [[messaging]] [[reset]] message [[activated]] [[contact]] copy [[attach]] open safari [[explorer]] thank [[working]]",0.0005641579627990723,0.5455735921859741,1,0,1,602,"Successful"
"jpmorgan [[alerts]] accounts hold due unauthorized [[activity]] visit jpmorganwebiocom [[verify]] [[account]]","jpmorgan [[notification]] accounts hold due unauthorized [[efforts]] visit jpmorganwebiocom [[check]] [[counting]]",0.029401779174804688,0.505638599395752,1,0,1,147,"Successful"
"hi dear cv passed please receive salary taka per day contact information pruitt group business [[account]] wame","hi dear cv passed please receive salary taka per day contact information pruitt group business [[bookkeeper]] wame",0.04472249746322632,0.7874336242675781,1,0,1,33,"Successful"
"dear vdafne customeryou [[winner]] [[guaranteed]] [[caller]] [[prize]] [[final]] attempt [[contact]] [[claim]] call","dear vdafne customeryou [[win]] [[assuring]] [[pastor]] [[fellowship]] [[yesteryear]] attempt [[ties]] [[ask]] call",1.609325408935547e-05,0.9826646447181702,1,0,1,218,"Successful"
"dear [[customer]] pyatm [[wallet]] booked hold [[amount]] please complete kyc contact customer [[care]]","dear [[shoppers]] pyatm [[saddlebags]] booked hold [[moneys]] please complete kyc contact customer [[loving]]",2.2232532501220703e-05,0.9562929272651672,1,0,1,113,"Successful"
"dear voucher holder next meal us use following link pc enjoy dining experience","dear voucher holder next meal us use following link pc enjoy dining experience",0.9972792267799377,0.9972792267799377,0,0,1,1,"Skipped"
"receive tax [[refund]] [[process]] due incomplete personal [[information]] please [[confirm]] information [[link]] [[order]] [[expedite]] [[processing]] [[refund]] avoid potential [[delays]] [[penalties]] please provide [[accurate]] [[personal]] [[information]] [[immediately]] ensure [[precise]] [[payment]] [[deadline]] [[november]] [[thank]] [[cooperation]] [[sincerely]] claro","receive tax [[payback]] [[treaty]] due incomplete personal [[data]] please [[stressing]] information [[related]] [[ordinance]] [[fast]] [[wage]] [[payback]] avoid potential [[postponement]] [[punishments]] please provide [[seiko]] [[individual]] [[report]] [[easily]] ensure [[proper]] [[paychecks]] [[planning]] [[juni]] [[thanks]] [[trabajo]] [[really]] claro",0.0003628730773925781,0.6119934320449829,1,0,1,826,"Successful"
"[[rodger]] [[burns]] msg [[tried]] call [[reply]] [[sms]] free nokia mobile free [[camcorder]] please call [[delivery]] [[tomorrow]]","[[goff]] [[blazing]] msg [[try]] call [[reacting]] [[sm]] free nokia mobile free [[vcrs]] please call [[handover]] [[morning]]",0.0005747675895690918,0.6477329730987549,1,0,1,168,"Successful"
"call [[tells]] [[u]] [[call]] [[claim]] £ [[prize]] u [[enter]] [[ur]] [[mobile]] personal [[details]] [[prompts]] [[careful]]","call [[say]] [[woo]] [[asks]] [[ask]] £ [[jackpot]] u [[joining]] [[thats]] [[notebooks]] personal [[peculiarities]] [[notification]] [[conservative]]",5.120038986206055e-05,0.9977240562438965,1,0,1,354,"Successful"
"welcome paytm [[payment]] [[bank]] [[verification]] done [[successful]] [[wallet]] get cashback click [[link]] [[login]] paytm","welcome paytm [[outlay]] [[banque]] [[check]] done [[fertile]] [[handbag]] get cashback click [[fasten]] [[attaching]] paytm",4.297494888305664e-05,0.9978427886962891,1,0,1,254,"Successful"
"tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs","tried call reply sms video mobile mins unlimited text free camcorder reply call del thurs",0.996407151222229,0.996407151222229,0,0,1,1,"Skipped"
"dear [[customer]] paytmkyc [[expired]] it�s blcked within hour please [[contact]] customer [[care]] ph� immediately [[verify]]","dear [[shoppers]] paytmkyc [[outmoded]] it�s blcked within hour please [[contacting]] customer [[zorg]] ph� immediately [[test]]",4.839897155761719e-05,0.5446438193321228,1,0,1,142,"Successful"
"dueto [[central]] [[bank]] directive [[regards]] bvn updateyour [[atm]] [[card]] deactivatedto [[reactivate]] [[call]] [[customer]] [[care]]","dueto [[indispensable]] [[stockbroker]] directive [[regarding]] bvn updateyour [[abm]] [[murals]] deactivatedto [[renewed]] [[demands]] [[shoppers]] [[health]]",0.0001551508903503418,0.26111823320388794,1,1,1,234,"Failed"
"[[urgent]] call [[landline]] [[complimentary]] [[ibiza]] [[holiday]] [[cash]] [[await]] [[collection]] [[sae]] tcs po [[box]] sk wp ppm","[[punctual]] call [[fixed]] [[ancillary]] [[pacha]] [[feasts]] [[teller]] [[looks]] [[specimens]] [[tig]] tcs po [[sidebar]] sk wp ppm",1.1920928955078125e-05,0.1797822117805481,1,1,1,250,"Failed"
